web-scraper-order,web-scraper-start-url,Reg,Aircraft Type,Config,Delivered,Fleet Number,Age
"1519894909-7137","https://www.planespotters.net/airline/All-Nippon-Airways?p=2","JA615A","Boeing 767-381(ER)","C35Y179","30. Jan 2007","null","11.1 Years"
"1519894911-7178","https://www.planespotters.net/airline/All-Nippon-Airways?p=1","JA02AN","Boeing 737-781(WL)","C8Y112","25. Jan 2006","null","12.1 Years"
"1519894909-7133","https://www.planespotters.net/airline/All-Nippon-Airways?p=2","JA611A","Boeing 767-381(ER)","C35Y179","27. Jul 2003","null","14.6 Years"
"1519894907-7077","https://www.planespotters.net/airline/All-Nippon-Airways?p=3","JA712A","Boeing 777-281","C21Y384","25. Oct 2004","null","13.4 Years"
"1519894911-7168","https://www.planespotters.net/airline/All-Nippon-Airways?p=1","JA112A","Airbus A321-211(WL)","C8Y186","21. Nov 2016","null","1.3 Years"
"1519894911-7170","https://www.planespotters.net/airline/All-Nippon-Airways?p=1","JA114A","Airbus A321-211(WL)","C8Y186","31. Jan 2017","null","1.1 Years"
"1519894904-7045","https://www.planespotters.net/airline/All-Nippon-Airways?p=4","JA829A","Boeing 787-8 Dreamliner","C42Y198","04. Jun 2014","null","3.8 Years"
"1519894907-7080","https://www.planespotters.net/airline/All-Nippon-Airways?p=3","JA715A","Boeing 777-281(ER)","C21Y384","10. May 2006","null","11.9 Years"
"1519894901-6992","https://www.planespotters.net/airline/All-Nippon-Airways?p=5","JA882A","Boeing 787-9 Dreamliner","C40W14Y192","16. Aug 2016","null","1.6 Years"
"1519894907-7095","https://www.planespotters.net/airline/All-Nippon-Airways?p=3","JA752A","Boeing 777-381","C21Y493","27. Aug 1998","null","19.5 Years"
"1519894904-7008","https://www.planespotters.net/airline/All-Nippon-Airways?p=4","JA784A","Boeing 777-381(ER)","F8C68W24Y112","30. Dec 2009","null","8.2 Years"
"1519894907-7058","https://www.planespotters.net/airline/All-Nippon-Airways?p=3","JA8569","Boeing 767-381","C10Y260","01. Dec 1993","null","24.5 Years"
"1519894909-7130","https://www.planespotters.net/airline/All-Nippon-Airways?p=2","JA608A","Boeing 767-381(ER)","C35Y179","28. Aug 2002","null","15.5 Years"
"1519894907-7070","https://www.planespotters.net/airline/All-Nippon-Airways?p=3","JA705A","Boeing 777-281","C21Y384","27. Apr 1998","null","19.9 Years"
"1519894909-7138","https://www.planespotters.net/airline/All-Nippon-Airways?p=2","JA616A","Boeing 767-381(ER)","C35Y179","22. Mar 2007","null","11.0 Years"
"1519894904-7009","https://www.planespotters.net/airline/All-Nippon-Airways?p=4","JA785A","Boeing 777-381(ER)","F8C68W24Y112","29. Mar 2010","null","8.0 Years"
"1519894904-7021","https://www.planespotters.net/airline/All-Nippon-Airways?p=4","JA804A","Boeing 787-8 Dreamliner","C42Y198","14. Jan 2012","null","7.1 Years"
"1519894909-7151","https://www.planespotters.net/airline/All-Nippon-Airways?p=2","JA8323","Boeing 767-381(ER)(BCF)","Cargo","14. Mar 2002
(19. Nov 1992)","null","25.4 Years"
"1519894907-7101","https://www.planespotters.net/airline/All-Nippon-Airways?p=3","JA777A","Boeing 777-381(ER)","F8C52W24Y166","19. Oct 2006","null","11.4 Years"
"1519894904-7014","https://www.planespotters.net/airline/All-Nippon-Airways?p=4","JA790A","Boeing 777-381(ER)","F8C68W24Y112","26. Mar 2015","null","3.0 Years"
"1519894904-7046","https://www.planespotters.net/airline/All-Nippon-Airways?p=4","JA831A","Boeing 787-8 Dreamliner","C42Y198","03. Aug 2014","null","3.6 Years"
"1519894911-7196","https://www.planespotters.net/airline/All-Nippon-Airways?p=1","JA62AN","Boeing 737-881(WL)","C8Y158","27. Sep 2010","null","7.5 Years"
"1519894901-6994","https://www.planespotters.net/airline/All-Nippon-Airways?p=5","JA884A","Boeing 787-9 Dreamliner","C40W14Y192","20. Sep 2016","null","1.5 Years"
"1519894904-7015","https://www.planespotters.net/airline/All-Nippon-Airways?p=4","JA791A","Boeing 777-381(ER)","F8C68W24Y112","22. Apr 2015","null","2.9 Years"
"1519894909-7131","https://www.planespotters.net/airline/All-Nippon-Airways?p=2","JA609A","Boeing 767-381(ER)","C10Y260","15. Nov 2002","null","15.3 Years"
"1519894901-6985","https://www.planespotters.net/airline/All-Nippon-Airways?p=5","JA872A","Boeing 787-9 Dreamliner","C48W21Y146","26. Aug 2015","null","2.6 Years"
"1519894904-7027","https://www.planespotters.net/airline/All-Nippon-Airways?p=4","JA810A","Boeing 787-8 Dreamliner","C12Y323","24. Jun 2012","null","5.8 Years"
"1519894911-7184","https://www.planespotters.net/airline/All-Nippon-Airways?p=1","JA18AN","Boeing 737-781(WL)","C8Y112","21. Apr 2008","null","9.9 Years"
"1519894911-7199","https://www.planespotters.net/airline/All-Nippon-Airways?p=1","JA65AN","Boeing 737-881(WL)","C8Y158","20. Dec 2010","null","7.2 Years"
"1519894907-7059","https://www.planespotters.net/airline/All-Nippon-Airways?p=3","JA8579","Boeing 767-381","C10Y260","01. Dec 1993","null","24.4 Years"
"1519894904-7040","https://www.planespotters.net/airline/All-Nippon-Airways?p=4","JA823A","Boeing 787-8 Dreamliner","C46W21Y102","21. Aug 2013","null","4.6 Years"
"1519894909-7125","https://www.planespotters.net/airline/All-Nippon-Airways?p=2","JA604F","Boeing 767-381F(ER)","Cargo","20. Sep 2006","null","11.5 Years"
"1519894909-7150","https://www.planespotters.net/airline/All-Nippon-Airways?p=2","JA8286","Boeing 767-381(ER)(BCF)","Cargo","16. Jun 2008
(26. Jun 1989)","null","28.8 Years"
"1519894909-7109","https://www.planespotters.net/airline/All-Nippon-Airways?p=2","JA75AN","Boeing 737-881(WL)","C8Y158","02. Apr 2014","null","3.9 Years"
"1519894907-7078","https://www.planespotters.net/airline/All-Nippon-Airways?p=3","JA713A","Boeing 777-281","C21Y384","22. Mar 2005","null","13.0 Years"
"1519894911-7200","https://www.planespotters.net/airline/All-Nippon-Airways?p=1","JA66AN","Boeing 737-881(WL)","C8Y158","07. Apr 2011","null","7.0 Years"
"1519894909-7153","https://www.planespotters.net/airline/All-Nippon-Airways?p=2","JA8356","Boeing 767-381(ER)(BCF)","Cargo","08. Jul 2009
(16. Jul 1991)","null","26.7 Years"
"1519894907-7060","https://www.planespotters.net/airline/All-Nippon-Airways?p=3","JA8664","Boeing 767-381(ER)(BCF)","Cargo","Aug 2010
(19. Oct 1994)","null","23.4 Years"
"1519894911-7174","https://www.planespotters.net/airline/All-Nippon-Airways?p=1","JA132A","Airbus A321-272N","C8Y186","02. Oct 2017","null","0.4 Years"
"1519894904-7044","https://www.planespotters.net/airline/All-Nippon-Airways?p=4","JA828A","Boeing 787-8 Dreamliner","C46W21Y102","20. Feb 2014","null","4.1 Years"
"1519894907-7099","https://www.planespotters.net/airline/All-Nippon-Airways?p=3","JA756A","Boeing 777-381","C21Y493","20. May 2003","null","14.8 Years"
"1519894911-7198","https://www.planespotters.net/airline/All-Nippon-Airways?p=1","JA64AN","Boeing 737-881(WL)","C8Y158","21. Nov 2010","null","7.3 Years"
"1519894901-6988","https://www.planespotters.net/airline/All-Nippon-Airways?p=5","JA876A","Boeing 787-9 Dreamliner","C48W21Y146","30. Mar 2016","null","2.0 Years"
"1519894909-7114","https://www.planespotters.net/airline/All-Nippon-Airways?p=2","JA80AN","Boeing 737-881(WL)","C8Y158","18. Dec 2014","null","3.2 Years"
"1519894911-7163","https://www.planespotters.net/airline/All-Nippon-Airways?p=1","JA","Airbus A320-271N","C8Y138","(On Order)","null",""
"1519894911-7182","https://www.planespotters.net/airline/All-Nippon-Airways?p=1","JA06AN","Boeing 737-781(WL)","C8Y112","18. Jul 2006","null","11.7 Years"
"1519894901-6993","https://www.planespotters.net/airline/All-Nippon-Airways?p=5","JA883A","Boeing 787-9 Dreamliner","C40W14Y192","05. Sep 2016","null","1.5 Years"
"1519894911-7188","https://www.planespotters.net/airline/All-Nippon-Airways?p=1","JA54AN","Boeing 737-881(WL)","C8Y159","11. Mar 2009","null","9.0 Years"
"1519894907-7088","https://www.planespotters.net/airline/All-Nippon-Airways?p=3","JA731A","Boeing 777-381(ER)","F8C52W24Y166","28. Oct 2004","null","13.6 Years"
"1519894907-7061","https://www.planespotters.net/airline/All-Nippon-Airways?p=3","JA8669","Boeing 767-381","C10Y260","01. Mar 1995","null","23.1 Years"
"1519894904-7007","https://www.planespotters.net/airline/All-Nippon-Airways?p=4","JA783A","Boeing 777-381(ER)","F8C52W24Y180","31. Jul 2008","null","9.6 Years"
"1519894901-6998","https://www.planespotters.net/airline/All-Nippon-Airways?p=5","JA888A","Boeing 787-9 Dreamliner","C40W14Y192","06. Nov 2016","null","1.3 Years"
"1519894904-7019","https://www.planespotters.net/airline/All-Nippon-Airways?p=4","JA802A","Boeing 787-8 Dreamliner","C42Y198","13. Oct 2011","null","6.4 Years"
"1519894909-7136","https://www.planespotters.net/airline/All-Nippon-Airways?p=2","JA614A","Boeing 767-381(ER)","C10Y260","20. Apr 2005","null","12.9 Years"
"1519894907-7066","https://www.planespotters.net/airline/All-Nippon-Airways?p=3","JA8971","Boeing 767-381(ER)","C10Y260","18. Mar 1997","null","21.0 Years"
"1519894901-7002","https://www.planespotters.net/airline/All-Nippon-Airways?p=5","JA893A","Boeing 787-9 Dreamliner","C40W14Y192","25. Jul 2017","null","0.6 Years"
"1519894904-7052","https://www.planespotters.net/airline/All-Nippon-Airways?p=4","JA874A","Boeing 787-8 Dreamliner","C42Y198","11. Nov 2015","null","2.4 Years"
"1519894904-7050","https://www.planespotters.net/airline/All-Nippon-Airways?p=4","JA838A","Boeing 787-8 Dreamliner","C42Y198","20. May 2015","null","2.8 Years"
